created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Dec 11 15:09:59 +0000 2023;1734229044009533493;"@Avolanza seandainya sebaliknya gmana? Allah melaknat Hamas?";0;0;0;0;in;424141004;1733658957003321637;orgpinggir;https://twitter.com/orgpinggir/status/1734229044009533493
Mon Dec 11 15:09:25 +0000 2023;1734228901969191237;"Netanyahu supporting Hamas";0;0;1;0;in;224943462;1734228901969191237;shauncutts;https://twitter.com/shauncutts/status/1734228901969191237
Mon Dec 11 15:09:25 +0000 2023;1734228901650485278;"@JamesKroeger5 @KimIversenShow Hamas???";0;0;0;0;in;715848673;1734157134315880562;HoCoSHC;https://twitter.com/HoCoSHC/status/1734228901650485278
Mon Dec 11 15:09:01 +0000 2023;1734228803486973979;"@Muqadaam @RishiSunak Hamas??";0;0;0;0;in;1243222327262937088;1733908500026101985;bhusan_x7;https://twitter.com/bhusan_x7/status/1734228803486973979
Mon Dec 11 15:08:43 +0000 2023;1734228727935201668;"Pakar Militer: Tentara Israel Terkejut dengan Kekuatan Hamas, Mereka Punya Ratusan Ribu Senjata  Allah Akbar Kembalikan Tubuhku MY BABIES Mako TikTok Shop Litbang Kompas Adiba Raffi Ahmad ABANG PERGI DULU madinda Persib BEM  #AniesPresiden2024 #viralvideo https://t.co/eu4rfpCvg8";0;0;0;0;in;1677533355909472258;1734228727935201668;Novi_Pujayanti;https://twitter.com/Novi_Pujayanti/status/1734228727935201668
Mon Dec 11 15:07:35 +0000 2023;1734228440671563997;"Konflik Hamas-Israel, AHY Dukung Pemerintah Lakukan Langkah Strategis. ira  AgusYudhoyono PDemokrat Demokrat Kawal Prabowo https://t.co/Sz12FVpUhf";0;0;0;0;in;2757583108;1734228440671563997;tubaguswardana_;https://twitter.com/tubaguswardana_/status/1734228440671563997
Mon Dec 11 15:05:55 +0000 2023;1734228021979250724;"4 centurions (💯) of #NationalT20 Cup 2023-24: 1) Zeeshan Malik 2) Sahibzada Farhan 3) Yasir khan  4) Muhammad Faiq";0;0;1;1;in;1106381365;1734228021979250724;HamasulGhani;https://twitter.com/HamasulGhani/status/1734228021979250724
Mon Dec 11 15:04:41 +0000 2023;1734227713588670792;"@von_fiki @AdameMedia Hamas?";0;0;0;0;in;1308091807088115712;1734137754101960863;TonyRonzoni1;https://twitter.com/TonyRonzoni1/status/1734227713588670792
Mon Dec 11 15:04:17 +0000 2023;1734227608949395665;"@barkhah_bpp Lg stress mereka,  Udah ribuan tentara mereka yg mati, ribuan yg terluka, ratusan tank hancur,  Tapi Hamas masih gencar nembakin roket  🤭";0;1;0;0;in;1611127122655055876;1734195696763551940;aesculapiusw;https://twitter.com/aesculapiusw/status/1734227608949395665
Mon Dec 11 15:03:56 +0000 2023;1734227522014130222;"@Avolanza Saya rasa klw mereka jujur mereka malu, masak tentara terkuat didunia bisa dilawan oleh hamas yg jumlahnya sedikit, israel itu pembohong, sombong, angkuh, biadab, serakah sama dengan Amerika tuh!";0;0;0;0;in;1499519060438323202;1734033293761556886;UzumakiHellen;https://twitter.com/UzumakiHellen/status/1734227522014130222
Mon Dec 11 15:03:02 +0000 2023;1734227295756534249;"@jamesdoank876 @luthfiprtm @HabanglaliK @Tita83079013 @jokowi @Menlu_RI UUD 45 jelas... Lindungi rakyat sipil, makanya kalo ada pihak yg bilang mau perangi Hamas tp malah carpet bombing wanita dan anak2x sama sekali tidak layak utk dibela...";0;0;0;0;in;1139365030451806208;1734117283025518840;Gannhatma;https://twitter.com/Gannhatma/status/1734227295756534249
Mon Dec 11 15:02:55 +0000 2023;1734227267210117569;"@Greschinov ada yg tahu..ini video kapan ya? perasaan update terus abang hamas  https://t.co/oin3mR7S2Z";0;0;0;0;in;1628864815904227329;1734063838142902521;catlover17081;https://twitter.com/catlover17081/status/1734227267210117569
Mon Dec 11 15:02:20 +0000 2023;1734227118169764334;"@abdulhadiawang Bebaskan Palestin daripada Hamas. https://t.co/OCDNH2ps93";0;0;0;0;in;1415625468917600262;1734026957971755466;LeeMinhao4;https://twitter.com/LeeMinhao4/status/1734227118169764334
Mon Dec 11 15:01:47 +0000 2023;1734226981846442196;"@asfan_warah @Just_dhee1203 @skmdini Justru yang modus operasinya kejen2 tu biasanya komunis, di PLO pimpinan Fatah juga banyak yang komunis, makanya Pembantaian Munchen dulu dalangnya PLO, modusnya sadis banget. Kalau yang Islamis ada Hamas dan Jihad Islam, tapi JI pro-Iran, Hamas pro Ikhwan";0;1;0;0;in;123853615;1734075003967263028;kodolunyiet;https://twitter.com/kodolunyiet/status/1734226981846442196
Mon Dec 11 15:00:50 +0000 2023;1734226740824911916;"@YosephHaddad Oh yoseph..hentikan propagandamu..kamu bilang hamas..apa mata kamu sakit atau jiwa kamu yang hancur..hamas tidak setega itu pada anak anak tapi kaum zionist selalu melukai anak kecil bahkan anak bayi..dasar musang berbulu domba. Otak kamu sudah sakit tunggu saja penderitaan kamu.";0;0;0;0;in;1623559574346432512;1734173056128463166;SuriRatnaDewi1;https://twitter.com/SuriRatnaDewi1/status/1734226740824911916
Mon Dec 11 15:00:40 +0000 2023;1734226699863171404;"@penn = Hamas";0;0;0;0;in;1102643483259650048;1734226699863171404;ComeHomeTrout;https://twitter.com/ComeHomeTrout/status/1734226699863171404
Mon Dec 11 15:00:20 +0000 2023;1734226617126293677;""Jeshi la Israel linafanya kazi ya kuweka mabomu kwenye mahandaki ya Hamas"   https://t.co/0Jdp59re6T";0;4;1;50;in;18186609;1734226617126293677;bbcswahili;https://twitter.com/bbcswahili/status/1734226617126293677
Mon Dec 11 14:59:47 +0000 2023;1734226478751998452;"@jacksonhinklle Disarm Hamas";0;0;0;0;in;1713181858119217152;1733536958901534808;MikeJonesPickle;https://twitter.com/MikeJonesPickle/status/1734226478751998452
Mon Dec 11 14:59:12 +0000 2023;1734226331188007359;"@carnage_con @Knuthov Hamas pakk";0;0;0;0;in;1677645565151027200;1733952798297850249;revefant;https://twitter.com/revefant/status/1734226331188007359
Mon Dec 11 14:57:30 +0000 2023;1734225905524834675;"@jacksonhinklle Hamas";0;0;0;0;in;1660076134623485952;1733966051359002801;BG5209146479167;https://twitter.com/BG5209146479167/status/1734225905524834675
Mon Dec 11 14:57:12 +0000 2023;1734225827125137474;"@AdamSeekerUrdu Fu** k hamas";0;0;0;0;in;1676850101409677312;1734225004877713749;VikrantPat56999;https://twitter.com/VikrantPat56999/status/1734225827125137474
Mon Dec 11 14:56:47 +0000 2023;1734225724003803254;"NETANYAHU FINANCIA HAMAS";0;0;0;0;in;134946979;1734225724003803254;inesdlx;https://twitter.com/inesdlx/status/1734225724003803254
Mon Dec 11 14:56:44 +0000 2023;1734225712398438568;"@k_alrowaishan HAMAS = MEMUSNAHKAN ISRAEL atau PALESTINA AKAN MUSNAH";0;0;0;0;in;995838998252683264;1734164482304172206;DanieAri_chanel;https://twitter.com/DanieAri_chanel/status/1734225712398438568
Mon Dec 11 14:56:39 +0000 2023;1734225689736515860;"@Narasi_winda Hamas pahlawan Islam..yg bilang teroris otaknya di dengkul";0;0;0;0;in;1246825247434661888;1734007590378410136;Salam45216526;https://twitter.com/Salam45216526/status/1734225689736515860
Mon Dec 11 14:55:56 +0000 2023;1734225509259882877;"Video yang menampakkan keharmonisan sayap militer Fatah, Saraya Al-Quds dan sayap militer Hamas, Izzuddin Al-Qassam 🔻 https://t.co/MhqkYpL6ER";0;0;0;1;in;1629161061378314241;1734225509259882877;Samsung22749740;https://twitter.com/Samsung22749740/status/1734225509259882877
Mon Dec 11 14:55:25 +0000 2023;1734225378334458247;"@MariamBarghouti “ok but hamas”";0;0;0;0;in;971003625467150337;1733895810239098949;donuts4lyfe9;https://twitter.com/donuts4lyfe9/status/1734225378334458247
Mon Dec 11 14:55:11 +0000 2023;1734225320344203316;"@SoftWarNews Semoga zionis itu segera bertemu dg Mujahidin Hamas,";0;0;0;0;in;1493517616904048641;1734146791552221512;Hayatin01099045;https://twitter.com/Hayatin01099045/status/1734225320344203316
Mon Dec 11 14:55:02 +0000 2023;1734225282582683669;"@kyrixermis Hamas ♥️💚🤍";0;0;0;0;in;1609609452423979008;1734156685852156377;Mustafa94347590;https://twitter.com/Mustafa94347590/status/1734225282582683669
Mon Dec 11 14:54:25 +0000 2023;1734225128752341454;"@DrLoupis @elonmusk Hamas";0;0;0;0;in;1526261971632459777;1733889388994613727;BillSill16;https://twitter.com/BillSill16/status/1734225128752341454
Mon Dec 11 14:54:15 +0000 2023;1734225088000426085;"@madina_990 @Kahlissee Stop Hamas";0;0;0;0;in;1715100651095560192;1734180676792950993;NielsenS59383;https://twitter.com/NielsenS59383/status/1734225088000426085
Mon Dec 11 14:53:36 +0000 2023;1734224921671213215;"@comanchechiefIV @dalalikiongoz nakumbuka wewe na/au wenzio mlitoa povu kwa sababu mashoga waliunga mkono Hamas";0;1;0;1;in;4916344677;1734182016558444886;MabalaMakengeza;https://twitter.com/MabalaMakengeza/status/1734224921671213215
Mon Dec 11 14:52:26 +0000 2023;1734224628258861317;"@IDF kabarkan lagi beberapa khanazir panggang!  Mayor (resp.) Roman Bronstein, dari Bat Yam, seorang perwira pelatihan di Batalyon 8111, Brigade 5, tewas dalam pertempuran di Jalur Gaza  #hamas emang keren https://t.co/BtHXz0ufK4";0;0;0;0;in;1574408422434705409;1734224628258861317;bang_kariem;https://twitter.com/bang_kariem/status/1734224628258861317
Mon Dec 11 14:51:56 +0000 2023;1734224503922708548;"@dj_CISWOMAN HAMAS 💜";0;0;0;2;in;348766450;1734222230920315023;firastopher;https://twitter.com/firastopher/status/1734224503922708548
Mon Dec 11 14:50:37 +0000 2023;1734224170605490632;"Akwai wasu yan wasan a bayan fili inji Abu-ubaida . a takaice dai hamas sun yi shirin da basu taba yin irin sa ba❤️🙏 https://t.co/ZWUSJjq4hi";0;0;0;0;in;1335308501837615111;1734224170605490632;Bashtvhausa;https://twitter.com/Bashtvhausa/status/1734224170605490632
Mon Dec 11 14:50:15 +0000 2023;1734224078611923400;"@Naila_Ayad Hamas lie ,palestinian";0;0;0;0;in;1632401026786512897;1733978269798851028;InGamesWeTrust1;https://twitter.com/InGamesWeTrust1/status/1734224078611923400
Mon Dec 11 14:49:19 +0000 2023;1734223843236123067;"@DadanSudjana3 @Greschinov Eneg juga modelan kaya lu,mau diladenin nanti gw ga fokus jihad. Jadi terserahlu lah yg penting gw swnnwg di notic mamas hamas🤣🤣";0;2;1;20;in;1605977122392387584;1734220129058332888;khusnaaini2;https://twitter.com/khusnaaini2/status/1734223843236123067
Mon Dec 11 14:47:50 +0000 2023;1734223471981539653;"Jihad di Bumi Palestina  Refleksi Jihad Israel-Hamas Dari Persekusi hingga Konfrontasi  ***  Bagi-Bagi Buletin Gratis: https://t.co/lGPm1FOqOV  Podcast Annajah Center Sidogiri: https://t.co/COAKGDaVZr  Join Saluran: https://t.co/OB9CaB72tM  #Sidogiri #AnnajahCenterSidogiri https://t.co/ll3mEST3dw";0;0;0;1;in;889679693040844800;1734223471981539653;annajah_center;https://twitter.com/annajah_center/status/1734223471981539653
Mon Dec 11 14:46:35 +0000 2023;1734223158411235608;"@Avolanza Inpo telegram Hamas dong. Pengen join";0;1;0;0;in;872840407;1734166507800940987;MilanistiSagita;https://twitter.com/MilanistiSagita/status/1734223158411235608
Mon Dec 11 14:46:07 +0000 2023;1734223040903250278;"@YasirKh18035691 @AvivaKlompas Ask Hamas";0;0;0;2;in;18363429;1734222329482297854;herlifes;https://twitter.com/herlifes/status/1734223040903250278
Mon Dec 11 14:45:10 +0000 2023;1734222800070840432;"@MOSSADil Sangking takutnya IDF sama Hamas Sampe"  Sipil pun disikat..  😂😂😂 #JulidFiiSabilillah https://t.co/cVZxhvXMTp";0;0;0;0;in;1677220754428153857;1733917458942058990;EmakSoleha;https://twitter.com/EmakSoleha/status/1734222800070840432
Mon Dec 11 14:45:09 +0000 2023;1734222795264143542;"@neohistoria_id Min bener gak Hamas itu dlu bkininan atau pernah disupport oleh Israel, agar Fatah tidak terlalu kuat...";0;0;0;0;in;1152598196;1734070141359632875;wisnu3ds;https://twitter.com/wisnu3ds/status/1734222795264143542
Mon Dec 11 14:45:06 +0000 2023;1734222784123818205;"@Resist_05 Stop spreading Hamas Propaganda!";0;0;0;0;in;1321221564566851586;1734114264829583626;ChrSim4;https://twitter.com/ChrSim4/status/1734222784123818205
Mon Dec 11 14:45:02 +0000 2023;1734222768214794321;"@GermanyNATO Get Hamas";0;0;0;0;in;1043131630989271041;1734222687826846177;LadyLisaDCantu1;https://twitter.com/LadyLisaDCantu1/status/1734222768214794321
Mon Dec 11 14:44:12 +0000 2023;1734222558214684886;"@IkaSembiring13 @bnsphrxyzzz kayak lo hamas mancung aja hahah...yahudi orangnya pinter pinter lah hamas??sama arab saudi aja di pantatin hahaha";0;0;0;0;in;1642943413325799426;1732927235777053054;MRahayuna;https://twitter.com/MRahayuna/status/1734222558214684886
Mon Dec 11 14:42:57 +0000 2023;1734222240861085710;"@TSolihien Alhamdulillah pada MODYAR Berita menggembirakan bagi umat Islam sedunia. Berkumpulah kalian semua di NERAKA JAHANAM bareng Ariel Sharon, Jendral Moshe, Jendral Ehud Yakoov, Sungkar anake si Ehud juga MODYAR oleh HAMAS. Ditunggu yang berikutnya Setanyahu... awokawokawok... https://t.co/52RTWr7Bgg";0;0;0;0;in;1524934742696927232;1734181908341285191;T_AzimarzukiAli;https://twitter.com/T_AzimarzukiAli/status/1734222240861085710
Mon Dec 11 14:42:37 +0000 2023;1734222157247561963;"@YosephHaddad Lu tau najis ga??? Lu tuh!!!! Ini tentara lu bukan??? Oh hamas ya??? Semua salah adalah hamas🤣🤣🤣🤣 Semua orang didunia ini bodoh😆😆😆😆😆semua yg keluar dari mulut nazi zionis adalah benar https://t.co/GvREaifnzG";0;0;0;0;in;3488470812;1734173056128463166;paxia_ramadhani;https://twitter.com/paxia_ramadhani/status/1734222157247561963
Mon Dec 11 14:42:21 +0000 2023;1734222089689911792;"@HochmanGuy Waduh calon santap empuk hamas ini mah🤭";0;0;0;0;in;1466063691925934082;1734211348882391132;eibsidie;https://twitter.com/eibsidie/status/1734222089689911792
Mon Dec 11 14:42:10 +0000 2023;1734222043636539598;"https://t.co/Gsg8F9A4D9 Lenyap ditiup angin setelah Ka PPATK dipanggil ke Istana.  Jadi ingat Papa minta saham dan Jiwasraya";0;0;1;2;in;1542540315835260929;1734222043636539598;hamas191;https://twitter.com/hamas191/status/1734222043636539598
Mon Dec 11 14:41:51 +0000 2023;1734221964405805167;"@Vantuan118 @Megatron_ron Hamas";0;0;0;0;in;1092969156192989184;1733881199406305417;lionstigersjag1;https://twitter.com/lionstigersjag1/status/1734221964405805167
Mon Dec 11 14:41:39 +0000 2023;1734221915328524299;"Kelemahan Hamas tuh gak punya air defense system yg oke. Jadi pesawat jet bisa dgn mudah masuk airspace Gaza tanpa ada perlawanan.   Beda cerita ketika ground invasion. Dari banyak footage yg beredar, sepertinya Hamas yg lebih unggul main "hit and run". Classic guerrilla warfare.";0;0;0;10;in;472857347;1734221911847293100;WidasSatyo;https://twitter.com/WidasSatyo/status/1734221915328524299
Mon Dec 11 14:41:00 +0000 2023;1734221750853095870;"@jacobson19_ Hamas harus di hancurkan... Stand with Israel🇮🇱🇮🇩";0;0;0;0;in;1564954906729250817;1734008711772086551;MaherDut;https://twitter.com/MaherDut/status/1734221750853095870
Mon Dec 11 14:40:52 +0000 2023;1734221716237500620;"39 Warga Thailand Jadi Korban Pembantaian Hamas pada Tanggal 07 Oktober 2023...  32 Warga Thailand diculik oleh Hamas, namun 2 diantaranya tewas di tembak Hamas..  Kelompok seperti ini yang di bela Oleh Negara..";0;0;0;0;in;1657685888854560769;1734221716237500620;Iwanss55949622;https://twitter.com/Iwanss55949622/status/1734221716237500620
Mon Dec 11 14:40:42 +0000 2023;1734221674667552776;"@comanchechiefIV @dalalikiongoz Na Mimi nimwonyeshe Hamas LGBT.";0;1;1;1;in;743883065634729984;1734182016558444886;kighera50;https://twitter.com/kighera50/status/1734221674667552776
Mon Dec 11 14:40:36 +0000 2023;1734221652588892644;"@chandnii__ @humantheworld ISIS, Taliban, Boko Haram, Al-Shabab, Hij-Bullah, PFI, Jamiya Miliya Islamia, Harkat-Ul-Ansari, Ansarul Bangla, Hakkani Network, Jakir Nalayek, Atiq Ahmed, Jamat-e-Islam, IML, Hamas, Huti, Al-Kasam, Laskar-e-Toiba, INC, AIMMIM and many more same mindset follow True Ichlam 😜";0;0;0;0;in;707990154418327552;1733690440812265743;NonReligiousRr;https://twitter.com/NonReligiousRr/status/1734221652588892644
Mon Dec 11 14:39:52 +0000 2023;1734221464801591777;"@networkradious @jakeshieldsajj Saya rasa kesombongan dan keangkuhan mereka sebentar lagi akan berakhir, apalagi yg mereka banggakan mereka belum mampu menghancurkan hamas, sedangkan tentara mereka hanya mampu melawan bayi, anak2, wanita hamil, lansia, warga yg semuanya tidak ada senjata.";0;0;0;1;in;1499519060438323202;1733887413993501116;UzumakiHellen;https://twitter.com/UzumakiHellen/status/1734221464801591777
Mon Dec 11 14:39:27 +0000 2023;1734221360745070839;"Allah ka dil bohut bada hai ❤️ https://t.co/j5QdPFhEse";0;0;0;0;in;1722493959111671808;1734221360745070839;hamas_is_allah;https://twitter.com/hamas_is_allah/status/1734221360745070839
Mon Dec 11 14:39:23 +0000 2023;1734221344156606725;"@Muhammad_Saewad Hamas lebih pengecut lagi ber sembunyi dibelakang perempuan dan anak anak. Terus kenapa Gk nyalahin hamas juga? Kalau ksatria ya serang langsung israel, biar tuntas siapa yg menang";0;0;0;0;in;969622756043014144;1734041293406560683;carlanox1;https://twitter.com/carlanox1/status/1734221344156606725
Mon Dec 11 14:39:19 +0000 2023;1734221326691578071;"@SoftWarNews Ktmu Hamas aja Tank Merkava aja ancur ,apalagi Dg Hizbullah lbh mumpuni senjata nya..Jadi remuk ky rempeyek";0;0;0;0;in;853938115;1733970572483441017;HilalFauzie;https://twitter.com/HilalFauzie/status/1734221326691578071
Mon Dec 11 14:39:17 +0000 2023;1734221320244834379;"@Naila_Ayad Ban all Hamas propaganda.";0;0;0;0;in;1630703331609038848;1733969993757307096;JeffSha77838007;https://twitter.com/JeffSha77838007/status/1734221320244834379
Mon Dec 11 14:39:12 +0000 2023;1734221297239109706;"@Avolanza Ya Allah berikan pertolongan Mu dan menangkanlah HAMAS di dalam seluruh pertempuran.  Dan hancurkan, cerai beraikan, hina dinakan pasukan zionist dalam pertempuran dan para pendukungnya dimanapun kapanpun dalam forum dunia apapun.";0;0;0;0;in;828955405652893696;1734130037333557373;ichwan_fillah;https://twitter.com/ichwan_fillah/status/1734221297239109706
Mon Dec 11 14:39:10 +0000 2023;1734221291379626342;"Ternyata, anak itu sengaja diumpankan oleh Hamas untuk mengintai ke zona perang, apakah prajurit IDF tetap waspada. Kejadian ini menunjukkan perbedaan dramatis antara tindakan kejam tak berkesudahan Hamas dan sikap kasih IDF.";1;5;1;6;in;1514605626877366272;1734221285146992841;Narasi_winda;https://twitter.com/Narasi_winda/status/1734221291379626342
Mon Dec 11 14:38:06 +0000 2023;1734221020398252462;"@Tita83079013 Kenyataannya zionis biadab  KALAH OLEH HAMAS. Dan pendukungnya cuma dikasih berita PENGHIBUR DIRI dan GOBLOKNYA PERCAYA. Makan tuh Berita !!! 🤣🤣🤣";0;0;0;0;in;1412437856665030656;1734073191923085321;EkoPrihantoro17;https://twitter.com/EkoPrihantoro17/status/1734221020398252462
Mon Dec 11 14:37:55 +0000 2023;1734220975414313191;"@AlnilamOmar @Amox1L1N muntahan zionis LAKNATULLAH kafirun tertolol sedunia 🤣, katanya #Hamas kalah olh IDF (Israhell Diapers Force) #TeroristisraelUsa MOSAD (MONYET SADIS) tpi kok #Hamas masih bisa salvo PETASAN. 🤣🤣🤣";0;0;0;0;in;1644530194936631296;1734176326754734131;UdaganMuttaqin;https://twitter.com/UdaganMuttaqin/status/1734220975414313191
Mon Dec 11 14:37:52 +0000 2023;1734220963297038709;"@Marchfoward Alamatnya, habis dibazir buat tembak n bom kawan-kawan dalam pasukan sendiri je weh.. almaklum jela, anggota dia mana pandai tembak Hamas 😌.";0;0;0;3;in;1457356326120476684;1734159193920426100;Kha01076574;https://twitter.com/Kha01076574/status/1734220963297038709
Mon Dec 11 14:37:26 +0000 2023;1734220851946426591;"@peterdaou Ask Hamas";0;0;0;0;in;83001582;1734000655004520693;steve_oakland;https://twitter.com/steve_oakland/status/1734220851946426591
Mon Dec 11 14:37:16 +0000 2023;1734220810104226220;"Satu persatu perwira assrahell tewas. Mereka yang berada di baris depan satu persatu di kirim ke neraka jahannam oleh Hamas 🔻🔻🔻 TAKBIR!!!! Lanjutkan!!! Sampai yang tertinggal hanya para pengecut yang hobby main toktok dan beraninya cuma sama anak2, wanita dan orang tua. https://t.co/1g3X24g81Y";0;0;0;0;in;1369274272062074880;1734220810104226220;LanZhan_lan;https://twitter.com/LanZhan_lan/status/1734220810104226220
Mon Dec 11 14:37:06 +0000 2023;1734220771726073867;"@DominiqueHeyde Hamas propaganda kanaal";0;0;0;0;in;741452483747270656;1734138800421441968;man34jr;https://twitter.com/man34jr/status/1734220771726073867
Mon Dec 11 14:37:02 +0000 2023;1734220753032356320;"@IDF beraninya sama rakyat sipil. Ketemu Hamas, terkencing kencing.  Cc. @netanyahu";0;0;0;0;in;1604791864585908224;1734220753032356320;NawawiAlMaroni;https://twitter.com/NawawiAlMaroni/status/1734220753032356320
Mon Dec 11 14:36:54 +0000 2023;1734220717930226114;"Untuk kesekian kalinya, Tentara Zionis menempelkan poster buronan Yahya Sinwar, Pemimpin Hamas di Gaza, senilai 100.000 Syikal atau 300 juta Rupiah!  #WeAreVoicesOfGaza  #FreePalestine  #SahabatPalestina_ID https://t.co/Mt3LbZ6Kwy";0;0;6;6;in;1467641640374312962;1734220717930226114;dearpalestine19;https://twitter.com/dearpalestine19/status/1734220717930226114
Mon Dec 11 14:36:26 +0000 2023;1734220603388039582;"Leestip - Hamas in Libanon 👇 https://t.co/2wK9K2RNIj";0;0;1;1;in;4452031515;1734220603388039582;uri4u;https://twitter.com/uri4u/status/1734220603388039582
Mon Dec 11 14:35:51 +0000 2023;1734220456314687672;"Ini Alasan Mengapa Pejuang Hamas selalu Menutup Wajahnya via @islampos https://t.co/VN1e8K0qsa";0;0;0;1;in;1492164768173793283;1734220456314687672;KAMID33323658;https://twitter.com/KAMID33323658/status/1734220456314687672
Mon Dec 11 14:35:36 +0000 2023;1734220392636854536;"Israel-Hamas Terlibat Pertempuran Sengit di Khan Younis https://t.co/c10s9Jn10k";0;0;0;0;in;1497617587;1734220392636854536;mynewsindo;https://twitter.com/mynewsindo/status/1734220392636854536
Mon Dec 11 14:35:01 +0000 2023;1734220243726422026;"Menyerah lagi, hampir tiap hari makin banyak teroris menyerahkan diri kepada Israel, kalah.   Fakta sudah didepan mata, Indonistan Hamas pesek protes dan denial. https://t.co/vzuy3qDvBZ";0;0;1;0;in;333908090;1734220243726422026;PapiW1N;https://twitter.com/PapiW1N/status/1734220243726422026
Mon Dec 11 14:34:58 +0000 2023;1734220233869603090;"@khuramabbasi987 @DrLoupis @elonmusk Hamas";0;0;0;1;in;1941223926;1733889388994613727;giovannam256;https://twitter.com/giovannam256/status/1734220233869603090
Mon Dec 11 14:34:35 +0000 2023;1734220138369503395;"@DaliaHatuqa Ask Hamas";0;0;0;0;in;602174642;1733425824299151609;rg_bol;https://twitter.com/rg_bol/status/1734220138369503395
Mon Dec 11 14:34:31 +0000 2023;1734220120698896665;"@bbcmundo Hamas";0;0;0;0;in;1576611307775827969;1734185805239689715;mallo1968;https://twitter.com/mallo1968/status/1734220120698896665
Mon Dec 11 14:34:00 +0000 2023;1734219990646305145;"Semoga jatuh dan dapat kat hamas dan mujahidin. Amin.";0;0;0;1;in;1558799667860611073;1734219990646305145;fnxyll;https://twitter.com/fnxyll/status/1734219990646305145
Mon Dec 11 14:33:49 +0000 2023;1734219942399229973;"@Avolanza Pejuang yang memperjuangkan tanah airnya tidak mudah menyerah, beda dengan pecundang. Sepertinya Setanyahu dan pasukan popoknya sudah kewalahan menghadapi Pejuang Hamas. Semoga ini menjadi pertanda kemenangan Pejuang Hamas.  #FreePalestine https://t.co/dscjnkr5JE";0;0;0;0;in;841364781776826368;1734130037333557373;shastytoet;https://twitter.com/shastytoet/status/1734219942399229973
Mon Dec 11 14:33:37 +0000 2023;1734219893502095662;"@TaeTaengie @sumerize20 @Greschinov Padahal mereka yang kehilangan banyak pasukan wkwkwk Cuma yg diumunin ga nyampe 1K, karna apa? Karna malu😭😭😭 Bener kata dia udah bunuh 20K orang, tapi bukan Hamas, yg dia maksud 20K org itu warga sipil termasuk anak²🫣 https://t.co/8m6FO84320";0;0;0;0;in;1585132426828738560;1734196573788401857;kswljyesh;https://twitter.com/kswljyesh/status/1734219893502095662
Mon Dec 11 14:33:33 +0000 2023;1734219875932160308;"gini loh, mujahid kita tuh jelas. yg diperangi, yg jd sasaran, yg dilawan ya memang tentara zionis. coba yg disana, mereka tu nargetin siapa? hamas ga dilawan, malah kabur, tp brutal bgt nyerang rakyat biasa. tai lah.   STOP GENOCIDE!!!";0;0;0;0;in;1278830117192491008;1734219875932160308;jimbeeelll;https://twitter.com/jimbeeelll/status/1734219875932160308
Mon Dec 11 14:33:15 +0000 2023;1734219799113412996;"@NizamOfDeccan Wahh bhai wahhh  Israeli Sena Khan yunus me ghus Gaye or Hamas Twitter Facebook pe";0;0;0;0;in;1687024966355795969;1734213348940820706;BharatSiiingh;https://twitter.com/BharatSiiingh/status/1734219799113412996
Mon Dec 11 14:32:47 +0000 2023;1734219683652579825;"@AvivaKlompas Eja pun salah. Nak tuduh hamas pulak. Ntah askar pampers engkau yang buat!";0;0;0;0;in;926015219427450880;1733966347816624223;syahiraahar;https://twitter.com/syahiraahar/status/1734219683652579825
Mon Dec 11 14:32:06 +0000 2023;1734219513195852072;"Zionis aja gak mampu mencari tau siapa di balik nama Abu Unaidah sebenarnya, nah ini netijen Saudi yang memang pada dendam kpd Hamas demi membela waliyul Amr-nya bisa tau. Memang, sebelum didzalimi Israel, Gaza ini sudah lebih dulu didzalimi saudaranya se-Arab dan se-Islam.";3;0;17;28;in;230313497;1734219513195852072;hasmibakhtiar;https://twitter.com/hasmibakhtiar/status/1734219513195852072
Mon Dec 11 14:32:03 +0000 2023;1734219500978131155;"Saking prustasinya tdk bisa mengalahkan mujahidin #Hamas , para #Teroristisrael MOSAD (MONYET SADIS) malahan mau bertani garuk²in jalan ya @Amox1L1N muntahan zionis LAKNATULLAH kafirun tertolol sedunia 🤣🤣🤣.";0;0;0;0;in;1644530194936631296;1734219500978131155;UdaganMuttaqin;https://twitter.com/UdaganMuttaqin/status/1734219500978131155
Mon Dec 11 14:31:46 +0000 2023;1734219426117898297;"@DrLoupis @Israel Hamas https://t.co/VPVZeQ1C7h";0;0;0;0;in;113438568;1734110332740653357;lucretius153;https://twitter.com/lucretius153/status/1734219426117898297
Mon Dec 11 14:31:30 +0000 2023;1734219360108159398;"@Narasi_winda Hamas pun melawan isis krn isis buatan yahudi dan mamarika😂😂😂";0;0;0;0;in;1613520897423572993;1734007590378410136;Donatkentang500;https://twitter.com/Donatkentang500/status/1734219360108159398
Mon Dec 11 14:31:24 +0000 2023;1734219335231828088;"Belum hidden debt trap dan utang BUMN /swasta";0;0;0;0;in;1542540315835260929;1734219335231828088;hamas191;https://twitter.com/hamas191/status/1734219335231828088
Mon Dec 11 14:30:13 +0000 2023;1734219036832268723;"Potong kuku saya kalau Prabowo menang.  Kalaupun menang paksa, pasti banyak korban lagi seperti 2019,";0;0;1;3;in;1542540315835260929;1734219036832268723;hamas191;https://twitter.com/hamas191/status/1734219036832268723
